기상청행정구역코드,특보구역코드,지점소,예보구역코드,지점번호,1단계,2단계,3단계,격자 X,격자 Y,경도(시),위도(시),경도(초/100),위도(초/100)
11B20701,L1070000,115,11H10501,136,경상북도,울릉군,북면,127,129,130,37,130.87,37.54
11B20701,L1070000,115,11H10501,136,경상북도,울릉군,독도,144,123,131,37,131.86,37.24
11H20405,L1080000,155,11H20301,155,경상남도,,,91,77,128,35,128.69,35.23
11H20405,L1080000,155,11H20301,155,경상남도,창원시의창구,,90,77,128,35,128.64,35.25
11H20405,L1080000,155,11H20301,155,경상남도,창원시의창구,동읍,91,78,128,35,128.68,35.28
11H20405,L1080000,155,11H20301,155,경상남도,창원시의창구,북면,89,79,128,35,128.61,35.35
11H20405,L1080000,155,11H20301,155,경상남도,창원시의창구,대산면,91,79,128,35,128.71,35.33
11H20405,L1080000,155,11H20301,155,경상남도,창원시의창구,의창동,90,77,128,35,128.62,35.26
11H20405,L1080000,155,11H20301,155,경상남도,창원시의창구,팔룡동,90,77,128,35,128.61,35.26
11H20405,L1080000,155,11H20301,155,경상남도,창원시의창구,명곡동,90,77,128,35,128.64,35.25
11H20405,L1080000,155,11H20301,155,경상남도,창원시의창구,봉림동,91,77,128,35,128.67,35.25
11H20405,L1080000,155,11H20301,155,경상남도,창원시성산구,,91,76,128,35,128.7,35.2
11H20405,L1080000,155,11H20301,155,경상남도,창원시성산구,반송동,91,77,128,35,128.67,35.24
11H20405,L1080000,155,11H20301,155,경상남도,창원시성산구,용지동,91,77,128,35,128.68,35.24
11H20405,L1080000,155,11H20301,155,경상남도,창원시성산구,중앙동,91,77,128,35,128.67,35.22
11H20405,L1080000,155,11H20301,155,경상남도,창원시성산구,상남동,91,76,128,35,128.69,35.22
11H20405,L1080000,155,11H20301,155,경상남도,창원시성산구,사파동,91,76,128,35,128.71,35.22
11H20405,L1080000,155,11H20301,155,경상남도,창원시성산구,가음정동,91,76,128,35,128.7,35.21
11H20405,L1080000,155,11H20301,155,경상남도,창원시성산구,성주동,91,76,128,35,128.7,35.19
11H20405,L1080000,155,11H20301,155,경상남도,창원시성산구,웅남동,90,76,128,35,128.63,35.21
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,,89,76,128,35,128.57,35.2
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,구산면,89,74,128,35,128.58,35.12
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,진동면,88,74,128,35,128.49,35.12
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,진북면,87,74,128,35,128.47,35.12
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,진전면,86,74,128,35,128.42,35.1
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,현동,89,75,128,35,128.58,35.14
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,가포동,89,75,128,35,128.57,35.17
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,월영동,89,76,128,35,128.56,35.18
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,문화동,89,76,128,35,128.56,35.18
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,중앙동,89,76,128,35,128.56,35.19
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,완월동,89,76,128,35,128.56,35.2
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,자산동,89,76,128,35,128.57,35.21
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,교방동,89,76,128,35,128.57,35.21
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,오동동,89,76,128,35,128.58,35.21
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,합포동,89,76,128,35,128.58,35.21
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산합포구,산호동,89,76,128,35,128.59,35.22
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,,89,76,128,35,128.58,35.22
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,내서읍,88,77,128,35,128.51,35.25
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,회원1동,89,76,128,35,128.57,35.22
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,회원2동,89,76,128,35,128.57,35.22
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,석전동,89,77,128,35,128.57,35.23
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,회성동,89,77,128,35,128.56,35.23
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,양덕1동,89,77,128,35,128.59,35.23
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,양덕2동,89,77,128,35,128.58,35.23
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,합성1동,89,77,128,35,128.58,35.24
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,합성2동,89,77,128,35,128.59,35.24
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,구암1동,89,77,128,35,128.59,35.25
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,구암2동,89,77,128,35,128.6,35.25
11H20405,L1080000,155,11H20301,155,경상남도,창원시마산회원구,봉암동,89,76,128,35,128.6,35.22
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,,91,75,128,35,128.71,35.13
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,충무동,91,75,128,35,128.66,35.15
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,여좌동,91,75,128,35,128.66,35.16
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,태백동,91,75,128,35,128.68,35.15
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,경화동,91,75,128,35,128.69,35.15
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,병암동,91,75,128,35,128.69,35.15
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,석동,91,75,128,35,128.7,35.16
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,이동,91,75,128,35,128.7,35.15
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,자은동,91,75,128,35,128.71,35.15
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,덕산동,91,75,128,35,128.7,35.14
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,풍호동,91,75,128,35,128.71,35.14
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,웅천동,92,74,128,35,128.75,35.11
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,웅동1동,93,75,128,35,128.78,35.13
11H20405,L1080000,155,11H20301,155,경상남도,창원시진해구,웅동2동,93,74,128,35,128.81,35.1
11H20405,L1081400,192,11H20301,155,경상남도,진주시,,81,75,128,35,128.11,35.18
11H20405,L1081400,192,11H20301,155,경상남도,진주시,문산읍,82,75,128,35,128.17,35.17
11H20405,L1081400,192,11H20301,155,경상남도,진주시,내동면,80,75,128,35,128.07,35.16
11H20405,L1081400,192,11H20301,155,경상남도,진주시,정촌면,81,74,128,35,128.1,35.13
11H20405,L1081400,192,11H20301,155,경상남도,진주시,금곡면,82,73,128,35,128.19,35.09
11H20405,L1081400,192,11H20301,155,경상남도,진주시,진성면,83,75,128,35,128.23,35.18
11H20405,L1081400,192,11H20301,155,경상남도,진주시,일반성면,84,75,128,35,128.28,35.17
11H20405,L1081400,192,11H20301,155,경상남도,진주시,이반성면,85,75,128,35,128.33,35.17
11H20405,L1081400,192,11H20301,155,경상남도,진주시,사봉면,84,75,128,35,128.27,35.19
11H20405,L1081400,192,11H20301,155,경상남도,진주시,지수면,83,76,128,35,128.27,35.23
11H20405,L1081400,192,11H20301,155,경상남도,진주시,대곡면,82,77,128,35,128.17,35.26
11H20405,L1081400,192,11H20301,155,경상남도,진주시,금산면,81,76,128,35,128.15,35.21
11H20405,L1081400,192,11H20301,155,경상남도,진주시,집현면,80,76,128,35,128.09,35.24
11H20405,L1081400,192,11H20301,155,경상남도,진주시,미천면,81,78,128,35,128.12,35.3
11H20405,L1081400,192,11H20301,155,경상남도,진주시,명석면,79,76,128,35,128.04,35.22
11H20405,L1081400,192,11H20301,155,경상남도,진주시,대평면,78,76,127,35,127.96,35.23
11H20405,L1081400,192,11H20301,155,경상남도,진주시,수곡면,77,75,127,35,127.93,35.2
11H20405,L1081400,192,11H20301,155,경상남도,진주시,천전동,80,75,128,35,128.08,35.18
11H20405,L1081400,192,11H20301,155,경상남도,진주시,성북동,80,76,128,35,128.08,35.2
11H20405,L1081400,192,11H20301,155,경상남도,진주시,중앙동,80,75,128,35,128.09,35.19
11H20405,L1081400,192,11H20301,155,경상남도,진주시,상봉동,80,76,128,35,128.08,35.2
11H20405,L1081400,192,11H20301,155,경상남도,진주시,상대동,81,75,128,35,128.11,35.18
11H20405,L1081400,192,11H20301,155,경상남도,진주시,하대동,81,75,128,35,128.13,35.19
11H20405,L1081400,192,11H20301,155,경상남도,진주시,상평동,81,75,128,35,128.11,35.17
11H20405,L1081400,192,11H20301,155,경상남도,진주시,초장동,81,76,128,35,128.12,35.2
11H20405,L1081400,192,11H20301,155,경상남도,진주시,평거동,79,75,128,35,128.04,35.16
11H20405,L1081400,192,11H20301,155,경상남도,진주시,신안동,80,75,128,35,128.07,35.18
11H20405,L1081400,192,11H20301,155,경상남도,진주시,이현동,80,75,128,35,128.06,35.19
11H20405,L1081400,192,11H20301,155,경상남도,진주시,판문동,80,75,128,35,128.05,35.17
11H20405,L1081400,192,11H20301,155,경상남도,진주시,가호동,81,75,128,35,128.11,35.16
11H20405,L1081400,192,11H20301,155,경상남도,진주시,충무공동,81,75,128,35,128.14,35.18
11H20405,L1082000,162,11H20301,155,경상남도,통영시,,87,68,128,34,128.44,34.85
11H20405,L1082000,162,11H20301,155,경상남도,통영시,산양읍,86,67,128,34,128.4,34.8
11H20405,L1082000,162,11H20301,155,경상남도,통영시,용남면,87,68,128,34,128.44,34.86
11H20405,L1082000,162,11H20301,155,경상남도,통영시,도산면,85,69,128,34,128.36,34.9
11H20405,L1082000,162,11H20301,155,경상남도,통영시,광도면,86,69,128,34,128.41,34.9
11H20405,L1082000,162,11H20301,155,경상남도,통영시,욕지면,84,63,128,34,128.27,34.63
11H20405,L1082000,162,11H20301,155,경상남도,통영시,한산면,88,66,128,34,128.51,34.76
11H20405,L1082000,162,11H20301,155,경상남도,통영시,사량면,83,68,128,34,128.22,34.84
11H20405,L1082000,162,11H20301,155,경상남도,통영시,도천동,86,68,128,34,128.42,34.83
11H20405,L1082000,162,11H20301,155,경상남도,통영시,명정동,86,68,128,34,128.42,34.84
11H20405,L1082000,162,11H20301,155,경상남도,통영시,중앙동,87,68,128,34,128.43,34.84
11H20405,L1082000,162,11H20301,155,경상남도,통영시,정량동,87,68,128,34,128.43,34.84
11H20405,L1082000,162,11H20301,155,경상남도,통영시,북신동,87,68,128,34,128.43,34.85
11H20405,L1082000,162,11H20301,155,경상남도,통영시,미수동,86,68,128,34,128.4,34.82
11H20405,L1082000,162,11H20301,155,경상남도,통영시,봉평동,86,68,128,34,128.42,34.83
11H20405,L1082000,162,11H20301,155,경상남도,통영시,무전동,87,68,128,34,128.43,34.85
11H20405,L1082100,917,11H20301,155,경상남도,사천시,,80,71,128,35,128.07,35
11H20405,L1082100,917,11H20301,155,경상남도,사천시,사천읍,80,73,128,35,128.09,35.08
11H20405,L1082100,917,11H20301,155,경상남도,사천시,정동면,81,72,128,35,128.13,35.05
11H20405,L1082100,917,11H20301,155,경상남도,사천시,사남면,80,72,128,35,128.08,35.05
11H20405,L1082100,917,11H20301,155,경상남도,사천시,용현면,80,71,128,35,128.06,35.01
11H20405,L1082100,917,11H20301,155,경상남도,사천시,축동면,80,74,128,35,128.09,35.1
11H20405,L1082100,917,11H20301,155,경상남도,사천시,곤양면,78,72,127,35,127.96,35.05
11H20405,L1082100,917,11H20301,155,경상남도,사천시,곤명면,78,74,127,35,127.94,35.11
11H20405,L1082100,917,11H20301,155,경상남도,사천시,서포면,78,71,127,35,127.98,35
11H20405,L1082100,917,11H20301,155,경상남도,사천시,동서동,80,70,128,34,128.07,34.93
11H20405,L1082100,917,11H20301,155,경상남도,사천시,선구동,80,70,128,34,128.07,34.93
11H20405,L1082100,917,11H20301,155,경상남도,사천시,동서금동,80,70,128,34,128.08,34.93
11H20405,L1082100,917,11H20301,155,경상남도,사천시,벌용동,80,70,128,34,128.08,34.94
11H20405,L1082100,917,11H20301,155,경상남도,사천시,향촌동,81,70,128,34,128.1,34.93
11H20405,L1082100,917,11H20301,155,경상남도,사천시,남양동,80,71,128,34,128.07,34.97
11H20405,L1080900,253,11H20301,155,경상남도,김해시,,95,77,128,35,128.89,35.23
11H20405,L1080900,253,11H20301,155,경상남도,김해시,진영읍,92,78,128,35,128.74,35.3
11H20405,L1080900,253,11H20301,155,경상남도,김해시,주촌면,93,77,128,35,128.83,35.23
11H20405,L1080900,253,11H20301,155,경상남도,김해시,진례면,92,77,128,35,128.75,35.25
11H20405,L1080900,253,11H20301,155,경상남도,김해시,한림면,93,79,128,35,128.8,35.32
11H20405,L1080900,253,11H20301,155,경상남도,김해시,생림면,94,79,128,35,128.85,35.32
11H20405,L1080900,253,11H20301,155,경상남도,김해시,상동면,95,78,128,35,128.93,35.3
11H20405,L1080900,253,11H20301,155,경상남도,김해시,대동면,96,77,128,35,128.98,35.24
11H20405,L1080900,253,11H20301,155,경상남도,김해시,동상동,94,77,128,35,128.89,35.23
11H20405,L1080900,253,11H20301,155,경상남도,김해시,회현동,94,77,128,35,128.88,35.23
11H20405,L1080900,253,11H20301,155,경상남도,김해시,부원동,94,77,128,35,128.89,35.23
11H20405,L1080900,253,11H20301,155,경상남도,김해시,내외동,94,77,128,35,128.87,35.23
11H20405,L1080900,253,11H20301,155,경상남도,김해시,북부동,94,77,128,35,128.87,35.26
11H20405,L1080900,253,11H20301,155,경상남도,김해시,칠산서부동,94,76,128,35,128.87,35.22
11H20405,L1080900,253,11H20301,155,경상남도,김해시,활천동,95,77,128,35,128.9,35.23
11H20405,L1080900,253,11H20301,155,경상남도,김해시,삼안동,95,77,128,35,128.91,35.24
11H20405,L1080900,253,11H20301,155,경상남도,김해시,불암동,95,77,128,35,128.93,35.22
11H20405,L1080900,253,11H20301,155,경상남도,김해시,장유1동,93,76,128,35,128.81,35.2
11H20405,L1080900,253,11H20301,155,경상남도,김해시,장유2동,93,76,128,35,128.8,35.2
11H20405,L1080900,253,11H20301,155,경상남도,김해시,장유3동,93,76,128,35,128.81,35.18
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,,92,83,128,35,128.75,35.5
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,삼랑진읍,93,80,128,35,128.84,35.39
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,하남읍,91,80,128,35,128.71,35.37
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,부북면,91,83,128,35,128.73,35.51
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,상동면,92,84,128,35,128.77,35.55
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,산외면,93,83,128,35,128.82,35.5
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,산내면,94,84,128,35,128.88,35.58
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,단장면,94,83,128,35,128.88,35.51
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,상남면,92,81,128,35,128.76,35.45
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,초동면,91,81,128,35,128.68,35.42
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,무안면,90,82,128,35,128.65,35.47
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,청도면,90,83,128,35,128.63,35.55
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,내일동,92,82,128,35,128.76,35.49
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,내이동,92,82,128,35,128.75,35.49
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,삼문동,92,82,128,35,128.76,35.48
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,가곡동,92,82,128,35,128.77,35.48
11H20405,L1081000,288,11H20301,155,경상남도,밀양시,교동,92,83,128,35,128.76,35.51
11H20405,L1082200,294,11H20301,155,경상남도,거제시,,90,69,128,34,128.62,34.88
11H20405,L1082200,294,11H20301,155,경상남도,거제시,일운면,92,68,128,34,128.71,34.83
11H20405,L1082200,294,11H20301,155,경상남도,거제시,동부면,90,68,128,34,128.61,34.82
11H20405,L1082200,294,11H20301,155,경상남도,거제시,남부면,90,66,128,34,128.61,34.73
11H20405,L1082200,294,11H20301,155,경상남도,거제시,거제면,89,68,128,34,128.59,34.85
11H20405,L1082200,294,11H20301,155,경상남도,거제시,둔덕면,88,68,128,34,128.51,34.83
11H20405,L1082200,294,11H20301,155,경상남도,거제시,사등면,88,70,128,34,128.52,34.92
11H20405,L1082200,294,11H20301,155,경상남도,거제시,연초면,91,70,128,34,128.66,34.91
11H20405,L1082200,294,11H20301,155,경상남도,거제시,하청면,91,71,128,34,128.66,34.95
11H20405,L1082200,294,11H20301,155,경상남도,거제시,장목면,91,71,128,34,128.68,34.98
11H20405,L1082200,294,11H20301,155,경상남도,거제시,장승포동,92,69,128,34,128.73,34.86
11H20405,L1082200,294,11H20301,155,경상남도,거제시,능포동,92,69,128,34,128.74,34.88
11H20405,L1082200,294,11H20301,155,경상남도,거제시,아주동,91,69,128,34,128.69,34.86
11H20405,L1082200,294,11H20301,155,경상남도,거제시,옥포1동,91,69,128,34,128.69,34.89
11H20405,L1082200,294,11H20301,155,경상남도,거제시,옥포2동,91,69,128,34,128.69,34.89
11H20405,L1082200,294,11H20301,155,경상남도,거제시,장평동,90,69,128,34,128.61,34.89
11H20405,L1082200,294,11H20301,155,경상남도,거제시,고현동,90,69,128,34,128.62,34.88
11H20405,L1082200,294,11H20301,155,경상남도,거제시,상문동,90,69,128,34,128.64,34.87
11H20405,L1082200,294,11H20301,155,경상남도,거제시,수양동,91,69,128,34,128.65,34.89
11H20405,L1080500,257,11H20301,155,경상남도,양산시,,97,79,129,35,129.04,35.33
11H20405,L1080500,257,11H20301,155,경상남도,양산시,물금읍,96,78,128,35,128.99,35.31
11H20405,L1080500,257,11H20301,155,경상남도,양산시,동면,98,79,129,35,129.06,35.32
11H20405,L1080500,257,11H20301,155,경상남도,양산시,원동면,95,80,128,35,128.92,35.36
11H20405,L1080500,257,11H20301,155,경상남도,양산시,상북면,97,81,129,35,129.07,35.42
11H20405,L1080500,257,11H20301,155,경상남도,양산시,하북면,98,82,129,35,129.09,35.49
11H20405,L1080500,257,11H20301,155,경상남도,양산시,중앙동,97,79,129,35,129.04,35.34
11H20405,L1080500,257,11H20301,155,경상남도,양산시,양주동,97,79,129,35,129.03,35.34
11H20405,L1080500,257,11H20301,155,경상남도,양산시,삼성동,97,79,129,35,129.04,35.35
11H20405,L1080500,257,11H20301,155,경상남도,양산시,강서동,97,79,129,35,129.03,35.34
11H20405,L1080500,257,11H20301,155,경상남도,양산시,서창동,99,81,129,35,129.18,35.41
11H20405,L1080500,257,11H20301,155,경상남도,양산시,소주동,99,81,129,35,129.16,35.42
11H20405,L1080500,257,11H20301,155,경상남도,양산시,평산동,99,80,129,35,129.15,35.38
11H20405,L1080500,257,11H20301,155,경상남도,양산시,덕계동,99,80,129,35,129.15,35.37
11H20405,L1081100,263,11H20301,155,경상남도,의령군,,83,78,128,35,128.26,35.32
11H20405,L1081100,263,11H20301,155,경상남도,의령군,의령읍,83,78,128,35,128.26,35.32
11H20405,L1081100,263,11H20301,155,경상남도,의령군,가례면,83,78,128,35,128.25,35.32
11H20405,L1081100,263,11H20301,155,경상남도,의령군,칠곡면,82,79,128,35,128.19,35.34
11H20405,L1081100,263,11H20301,155,경상남도,의령군,대의면,81,79,128,35,128.11,35.37
11H20405,L1081100,263,11H20301,155,경상남도,의령군,화정면,82,77,128,35,128.21,35.27
11H20405,L1081100,263,11H20301,155,경상남도,의령군,용덕면,84,79,128,35,128.29,35.35
11H20405,L1081100,263,11H20301,155,경상남도,의령군,정곡면,84,80,128,35,128.33,35.38
11H20405,L1081100,263,11H20301,155,경상남도,의령군,지정면,85,80,128,35,128.39,35.38
11H20405,L1081100,263,11H20301,155,경상남도,의령군,낙서면,85,82,128,35,128.38,35.48
11H20405,L1081100,263,11H20301,155,경상남도,의령군,부림면,84,81,128,35,128.33,35.46
11H20405,L1081100,263,11H20301,155,경상남도,의령군,봉수면,83,82,128,35,128.27,35.47
11H20405,L1081100,263,11H20301,155,경상남도,의령군,궁류면,83,81,128,35,128.25,35.44
11H20405,L1081100,263,11H20301,155,경상남도,의령군,유곡면,84,81,128,35,128.32,35.43
11H20405,L1081200,920,11H20301,155,경상남도,함안군,,86,77,128,35,128.41,35.27
11H20405,L1081200,920,11H20301,155,경상남도,함안군,가야읍,86,77,128,35,128.41,35.27
11H20405,L1081200,920,11H20301,155,경상남도,함안군,칠원읍,88,78,128,35,128.52,35.31
11H20405,L1081200,920,11H20301,155,경상남도,함안군,함안면,86,77,128,35,128.43,35.24
11H20405,L1081200,920,11H20301,155,경상남도,함안군,군북면,85,77,128,35,128.35,35.26
11H20405,L1081200,920,11H20301,155,경상남도,함안군,법수면,85,78,128,35,128.36,35.31
11H20405,L1081200,920,11H20301,155,경상남도,함안군,대산면,86,79,128,35,128.43,35.35
11H20405,L1081200,920,11H20301,155,경상남도,함안군,칠서면,87,79,128,35,128.5,35.33
11H20405,L1081200,920,11H20301,155,경상남도,함안군,칠북면,88,79,128,35,128.52,35.34
11H20405,L1081200,920,11H20301,155,경상남도,함안군,산인면,86,77,128,35,128.43,35.28
11H20405,L1081200,920,11H20301,155,경상남도,함안군,여항면,86,76,128,35,128.44,35.21
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,,87,83,128,35,128.49,35.54
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,창녕읍,87,83,128,35,128.5,35.54
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,남지읍,87,80,128,35,128.48,35.39
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,고암면,88,84,128,35,128.51,35.57
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,성산면,87,85,128,35,128.5,35.63
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,대합면,87,85,128,35,128.47,35.61
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,이방면,85,84,128,35,128.39,35.57
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,유어면,86,82,128,35,128.41,35.51
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,대지면,87,84,128,35,128.47,35.55
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,계성면,88,82,128,35,128.52,35.47
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,영산면,88,81,128,35,128.53,35.45
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,장마면,87,81,128,35,128.48,35.46
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,도천면,88,81,128,35,128.52,35.43
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,길곡면,89,80,128,35,128.57,35.38
11H20405,L1081300,919,11H20301,155,경상남도,창녕군,부곡면,89,81,128,35,128.61,35.43
11H20405,L1020610,918,11H20301,155,경상남도,고성군,,85,71,128,34,128.32,34.97
11H20405,L1020610,918,11H20301,155,경상남도,고성군,고성읍,85,71,128,34,128.33,34.97
11H20405,L1020610,918,11H20301,155,경상남도,고성군,삼산면,84,70,128,34,128.28,34.93
11H20405,L1020610,918,11H20301,155,경상남도,고성군,하일면,82,70,128,34,128.19,34.94
11H20405,L1020610,918,11H20301,155,경상남도,고성군,하이면,81,70,128,34,128.13,34.93
11H20405,L1020610,918,11H20301,155,경상남도,고성군,상리면,82,71,128,34,128.19,35
11H20405,L1020610,918,11H20301,155,경상남도,고성군,대가면,84,72,128,35,128.3,35.01
11H20405,L1020610,918,11H20301,155,경상남도,고성군,영현면,82,72,128,35,128.21,35.05
11H20405,L1020610,918,11H20301,155,경상남도,고성군,영오면,83,74,128,35,128.24,35.1
11H20405,L1020610,918,11H20301,155,경상남도,고성군,개천면,83,73,128,35,128.26,35.1
11H20405,L1020610,918,11H20301,155,경상남도,고성군,구만면,85,73,128,35,128.34,35.08
11H20405,L1020610,918,11H20301,155,경상남도,고성군,회화면,85,73,128,35,128.38,35.06
11H20405,L1020610,918,11H20301,155,경상남도,고성군,마암면,85,73,128,35,128.34,35.05
11H20405,L1020610,918,11H20301,155,경상남도,고성군,동해면,86,72,128,35,128.42,35.04
11H20405,L1020610,918,11H20301,155,경상남도,고성군,거류면,86,71,128,34,128.41,34.99
11H20405,L1082400,295,11H20301,155,경상남도,남해군,,77,68,127,34,127.89,34.83
11H20405,L1082400,295,11H20301,155,경상남도,남해군,남해읍,77,68,127,34,127.9,34.84
11H20405,L1082400,295,11H20301,155,경상남도,남해군,이동면,78,67,127,34,127.96,34.8
11H20405,L1082400,295,11H20301,155,경상남도,남해군,상주면,79,65,127,34,127.99,34.72
11H20405,L1082400,295,11H20301,155,경상남도,남해군,삼동면,79,67,128,34,128,34.83
11H20405,L1082400,295,11H20301,155,경상남도,남해군,미조면,80,65,128,34,128.05,34.71
11H20405,L1082400,295,11H20301,155,경상남도,남해군,남면,77,66,127,34,127.89,34.77
11H20405,L1082400,295,11H20301,155,경상남도,남해군,서면,76,67,127,34,127.84,34.81
11H20405,L1082400,295,11H20301,155,경상남도,남해군,고현면,77,69,127,34,127.88,34.89
11H20405,L1082400,295,11H20301,155,경상남도,남해군,설천면,77,69,127,34,127.92,34.92
11H20405,L1082400,295,11H20301,155,경상남도,남해군,창선면,79,68,128,34,128.01,34.85
11H20405,L1081500,932,11H20301,155,경상남도,하동군,,74,73,127,35,127.75,35.06
11H20405,L1081500,932,11H20301,155,경상남도,하동군,하동읍,74,73,127,35,127.75,35.07
11H20405,L1081500,932,11H20301,155,경상남도,하동군,화개면,72,75,127,35,127.63,35.19
11H20405,L1081500,932,11H20301,155,경상남도,하동군,악양면,74,75,127,35,127.71,35.16
11H20405,L1081500,932,11H20301,155,경상남도,하동군,적량면,75,73,127,35,127.78,35.08
11H20405,L1081500,932,11H20301,155,경상남도,하동군,횡천면,75,73,127,35,127.82,35.11
11H20405,L1081500,932,11H20301,155,경상남도,하동군,고전면,76,72,127,35,127.82,35.02
11H20405,L1081500,932,11H20301,155,경상남도,하동군,금남면,76,70,127,34,127.86,34.95
11H20405,L1081500,932,11H20301,155,경상남도,하동군,진교면,77,72,127,35,127.9,35.03
11H20405,L1081500,932,11H20301,155,경상남도,하동군,양보면,76,72,127,35,127.85,35.04
11H20405,L1081500,932,11H20301,155,경상남도,하동군,북천면,77,74,127,35,127.89,35.11
11H20405,L1081500,932,11H20301,155,경상남도,하동군,청암면,75,74,127,35,127.8,35.15
11H20405,L1081500,932,11H20301,155,경상남도,하동군,옥종면,77,75,127,35,127.88,35.18
11H20405,L1081500,932,11H20301,155,경상남도,하동군,금성면,75,70,127,34,127.79,34.96
11H20405,L1081600,289,11H20301,155,경상남도,산청군,,76,80,127,35,127.88,35.41
11H20405,L1081600,289,11H20301,155,경상남도,산청군,산청읍,76,80,127,35,127.88,35.41
11H20405,L1081600,289,11H20301,155,경상남도,산청군,차황면,77,81,127,35,127.93,35.46
11H20405,L1081600,289,11H20301,155,경상남도,산청군,오부면,76,81,127,35,127.86,35.46
11H20405,L1081600,289,11H20301,155,경상남도,산청군,생초면,76,82,127,35,127.84,35.49
11H20405,L1081600,289,11H20301,155,경상남도,산청군,금서면,76,80,127,35,127.87,35.41
11H20405,L1081600,289,11H20301,155,경상남도,산청군,삼장면,76,78,127,35,127.83,35.3
11H20405,L1081600,289,11H20301,155,경상남도,산청군,시천면,76,77,127,35,127.84,35.28
